country_name,country_code,base_year,forecast_year,current_hdi,forecast_hdi,hdi_change,change_pct
Nicaragua,NIC,2017,2022,0.6693333289297,0.67983437,0.0105,1.57
Nicaragua,NIC,2018,2023,0.6688610698135564,0.6761076,0.0072,1.08
Nicaragua,NIC,2019,2024,0.6668597767332521,0.6747886,0.0079,1.18
Nicaragua,NIC,2020,2025,0.6528408063744431,0.6650501,0.0122,1.87
Nicaragua,NIC,2021,2026,0.655319223894789,0.66327554,0.008,1.22
Netherlands,NLD,2017,2022,0.94416415848185,0.9408267,-0.0033,-0.35
Netherlands,NLD,2018,2023,0.9477121848777024,0.9505468,0.0028,0.3
Netherlands,NLD,2019,2024,0.948787739284632,0.9489982,0.0002,0.02
Netherlands,NLD,2020,2025,0.9453012214897172,0.9488346,0.0035,0.37
Netherlands,NLD,2021,2026,0.949619306138517,0.95032364,0.0007,0.07
Norway,NOR,2017,2022,0.964623993460468,0.95681965,-0.0078,-0.81
Norway,NOR,2018,2023,0.9685369935434728,0.95712113,-0.0114,-1.18
Norway,NOR,2019,2024,0.9663596184785908,0.95816934,-0.0082,-0.85
Norway,NOR,2020,2025,0.9631826589480262,0.9548712,-0.0083,-0.86
Norway,NOR,2021,2026,0.9748934555049468,0.95692325,-0.018,-1.85
Nepal,NPL,2017,2022,0.6214613700119044,0.64216596,0.0207,3.33
Nepal,NPL,2018,2023,0.6278622659327685,0.6518843,0.024,3.82
Nepal,NPL,2019,2024,0.6492464897870017,0.6569565,0.0077,1.19
Nepal,NPL,2020,2025,0.6467687407180275,0.65548706,0.0087,1.35
Nepal,NPL,2021,2026,0.6466524223745845,0.6557289,0.0091,1.41
New Zealand,NZL,2017,2022,0.9391191637922104,0.9460508,0.0069,0.73
New Zealand,NZL,2018,2023,0.9387067956595212,0.94543034,0.0067,0.71
New Zealand,NZL,2019,2024,0.9399316065218516,0.9470337,0.0071,0.76
New Zealand,NZL,2020,2025,0.9400596260451234,0.9460085,0.0059,0.63
New Zealand,NZL,2021,2026,0.946530772789946,0.9427068,-0.0038,-0.4
Oman,OMN,2017,2022,0.8821891962028655,0.8959506,0.0138,1.56
Oman,OMN,2018,2023,0.8897641657193782,0.9101866,0.0204,2.29
Oman,OMN,2019,2024,0.8900627788009965,0.9105187,0.0205,2.3
Oman,OMN,2020,2025,0.8749973628916424,0.8971888,0.0222,2.54
Oman,OMN,2021,2026,0.8724423522531634,0.890249,0.0178,2.04
Pakistan,PAK,2017,2022,0.5177224096219647,0.5570627,0.0393,7.59
Pakistan,PAK,2018,2023,0.5273772641997404,0.568114,0.0407,7.72
Pakistan,PAK,2019,2024,0.5274750812786972,0.56482893,0.0374,7.09
Pakistan,PAK,2020,2025,0.5195655872562289,0.5676693,0.0481,9.26
Pakistan,PAK,2021,2026,0.5248915996047745,0.56431454,0.0394,7.51
Panama,PAN,2017,2022,0.7745600530706938,0.80283207,0.0283,3.65
Panama,PAN,2018,2023,0.7773251805876932,0.8016446,0.0243,3.13
Panama,PAN,2019,2024,0.7792243726832341,0.8022262,0.023,2.95
Panama,PAN,2020,2025,0.7610066554415699,0.78614837,0.0251,3.3
Panama,PAN,2021,2026,0.770027909768057,0.7932986,0.0233,3.03
Peru,PER,2017,2022,0.8239389787705406,0.81006914,-0.0139,-1.69
Peru,PER,2018,2023,0.8311475841394338,0.82232517,-0.0088,-1.06
Peru,PER,2019,2024,0.8402355077513658,0.83841383,-0.0018,-0.21
Peru,PER,2020,2025,0.8238333185655824,0.79549545,-0.0283,-3.44
Peru,PER,2021,2026,0.817805634796589,0.7964392,-0.0214,-2.62
Philippines,PHL,2017,2022,0.7070413784107351,0.7229852,0.0159,2.25
Philippines,PHL,2018,2023,0.70099495688101,0.7183067,0.0173,2.47
Philippines,PHL,2019,2024,0.703356585251025,0.72003436,0.0167,2.37
Philippines,PHL,2020,2025,0.7032340238108158,0.7240564,0.0208,2.96
Philippines,PHL,2021,2026,0.69064216576723,0.71594834,0.0253,3.66
Poland,POL,2017,2022,0.8767578369165797,0.88557714,0.0088,1.0
Poland,POL,2018,2023,0.8808415792512408,0.88288796,0.002,0.23
Poland,POL,2019,2024,0.8827450126118057,0.8848919,0.0021,0.24
Poland,POL,2020,2025,0.8765747043704525,0.88374996,0.0072,0.82
Poland,POL,2021,2026,0.8773324766986459,0.8891253,0.0118,1.34
Portugal,PRT,2017,2022,0.9103368539453488,0.92515737,0.0148,1.63
Portugal,PRT,2018,2023,0.9134863928284896,0.92200845,0.0085,0.93
Portugal,PRT,2019,2024,0.9147563409234956,0.91943264,0.0047,0.51
Portugal,PRT,2020,2025,0.9114172055214416,0.91968024,0.0083,0.91
Portugal,PRT,2021,2026,0.9156025953715328,0.9216221,0.006,0.66
Paraguay,PRY,2017,2022,0.7174800497404048,0.7451934,0.0277,3.86
Paraguay,PRY,2018,2023,0.7189444663948157,0.74319226,0.0242,3.37
Paraguay,PRY,2019,2024,0.7163357925834407,0.74867237,0.0323,4.51
Paraguay,PRY,2020,2025,0.7088834801227146,0.73737335,0.0285,4.02
Paraguay,PRY,2021,2026,0.6920961946727583,0.71931756,0.0272,3.93
West Bank and Gaza,PSE,2017,2022,0.7464298944055457,0.76160574,0.0152,2.04
West Bank and Gaza,PSE,2018,2023,0.7483553864685626,0.7610175,0.0127,1.7
West Bank and Gaza,PSE,2019,2024,0.7550922966545474,0.763253,0.0082,1.09
West Bank and Gaza,PSE,2020,2025,0.7466524418023792,0.75876653,0.0121,1.62
West Bank and Gaza,PSE,2021,2026,0.7465944959008857,0.7527976,0.0062,0.83
Qatar,QAT,2017,2022,0.9423738803982996,0.9490724,0.0067,0.71
Qatar,QAT,2018,2023,0.9480012460667704,0.9500644,0.0021,0.22
Qatar,QAT,2019,2024,0.9466994875844724,0.95109546,0.0044,0.46
Qatar,QAT,2020,2025,0.9252529677421004,0.9402055,0.015,1.62
Qatar,QAT,2021,2026,0.9409766778821635,0.9526975,0.0117,1.24
Romania,ROU,2017,2022,0.7957593968678855,0.8192488,0.0235,2.95
Romania,ROU,2018,2023,0.7951071540732736,0.8247482,0.0296,3.72
Romania,ROU,2019,2024,0.7977414627844422,0.82589537,0.0282,3.53
Romania,ROU,2020,2025,0.7918884387989248,0.8024168,0.0105,1.33
Romania,ROU,2021,2026,0.7905867943636572,0.7980274,0.0074,0.94
Russian Federation,RUS,2017,2022,0.8215540048250687,0.8238642,0.0023,0.28
Russian Federation,RUS,2018,2023,0.825666698155843,0.832933,0.0073,0.88
Russian Federation,RUS,2019,2024,0.8283857244758992,0.8321232,0.0037,0.45
Russian Federation,RUS,2020,2025,0.8156559331945287,0.831894,0.0162,1.99
Russian Federation,RUS,2021,2026,0.8170842848638667,0.8289902,0.0119,1.46
Rwanda,RWA,2017,2022,0.4857197628018121,0.5189334,0.0332,6.84
Rwanda,RWA,2018,2023,0.4937759844817014,0.52408475,0.0303,6.14
Rwanda,RWA,2019,2024,0.5080623233736453,0.54325473,0.0352,6.93
Rwanda,RWA,2020,2025,0.5077311403364232,0.53801256,0.0303,5.97
Rwanda,RWA,2021,2026,0.5097012900022441,0.5467663,0.0371,7.28
Saudi Arabia,SAU,2017,2022,0.8949545859115092,0.92087585,0.0259,2.89
Saudi Arabia,SAU,2018,2023,0.9103159512597592,0.92974234,0.0194,2.13
Saudi Arabia,SAU,2019,2024,0.9086014963288443,0.9328071,0.0242,2.66
Saudi Arabia,SAU,2020,2025,0.8978347778029976,0.9160319,0.0182,2.03
Saudi Arabia,SAU,2021,2026,0.9059974536513842,0.9221982,0.0162,1.79
Sudan,SDN,2017,2022,0.5151768570886565,0.5402155,0.025,4.85
Sudan,SDN,2018,2023,0.5060253496876708,0.5187685,0.0127,2.51
Sudan,SDN,2019,2024,0.5062710907475241,0.52223015,0.016,3.16
Sudan,SDN,2020,2025,0.4952479299028516,0.50827986,0.013,2.62
Sudan,SDN,2021,2026,0.5002863437454901,0.50349885,0.0032,0.64
Senegal,SEN,2017,2022,0.5506708373510497,0.58739966,0.0367,6.66
Senegal,SEN,2018,2023,0.5547545522663007,0.5857999,0.031,5.59
Senegal,SEN,2019,2024,0.5405547519230341,0.5789847,0.0384,7.1
Senegal,SEN,2020,2025,0.54057098928762,0.57459253,0.034,6.29
Senegal,SEN,2021,2026,0.5411753884101617,0.58725864,0.0461,8.52
Singapore,SGP,2017,2022,0.9507100243597844,0.95232064,0.0016,0.17
Singapore,SGP,2018,2023,0.9495285153034246,0.95106566,0.0015,0.16
Singapore,SGP,2019,2024,0.9503401290992968,0.9528314,0.0025,0.26
Singapore,SGP,2020,2025,0.9473535971142656,0.9511071,0.0038,0.4
Singapore,SGP,2021,2026,0.9555371932058958,0.9508731,-0.0047,-0.49
Solomon Islands,SLB,2017,2022,0.5717684167508731,0.60087335,0.0291,5.09
Solomon Islands,SLB,2018,2023,0.5748177515816063,0.60407394,0.0293,5.1
Solomon Islands,SLB,2019,2024,0.5746779709060469,0.6081516,0.0335,5.83
Solomon Islands,SLB,2020,2025,0.5685066037808317,0.6010506,0.0325,5.72
Solomon Islands,SLB,2021,2026,0.5664612701110938,0.5976027,0.0311,5.49
Sierra Leone,SLE,2017,2022,0.4579713350562076,0.4727127,0.0147,3.21
Sierra Leone,SLE,2018,2023,0.467035391806428,0.50412065,0.0371,7.94
Sierra Leone,SLE,2019,2024,0.4693608172820189,0.50776064,0.0384,8.18
Sierra Leone,SLE,2020,2025,0.4698910899100476,0.50603074,0.0361,7.68
Sierra Leone,SLE,2021,2026,0.4742499607708687,0.5142681,0.04,8.43
El Salvador,SLV,2017,2022,0.6759240344779062,0.687732,0.0118,1.75
El Salvador,SLV,2018,2023,0.6796946980899904,0.69496804,0.0153,2.25
El Salvador,SLV,2019,2024,0.6824833220302643,0.7022951,0.0198,2.9
El Salvador,SLV,2020,2025,0.672757579689165,0.6893446,0.0166,2.47
El Salvador,SLV,2021,2026,0.6771567692167478,0.68979377,0.0126,1.86
Serbia,SRB,2017,2022,0.791678611275921,0.8025712,0.0109,1.38
Serbia,SRB,2018,2023,0.7975214912598334,0.80961514,0.0121,1.52
Serbia,SRB,2019,2024,0.7967619699293614,0.8113009,0.0145,1.82
Serbia,SRB,2020,2025,0.7918063746541796,0.8102767,0.0185,2.34
Serbia,SRB,2021,2026,0.7909795344965929,0.80082655,0.0098,1.24
Suriname,SUR,2017,2022,0.7117749613041848,0.7237943,0.012,1.69
Suriname,SUR,2018,2023,0.7317787507012653,0.74130034,0.0095,1.3
Suriname,SUR,2019,2024,0.7329549273575536,0.7451702,0.0122,1.66
Suriname,SUR,2020,2025,0.7226225972199437,0.7385158,0.0159,2.2
Suriname,SUR,2021,2026,0.7094418455732602,0.717434,0.008,1.13
Slovak Republic,SVK,2017,2022,0.8232408641147817,0.84832746,0.0251,3.05
Slovak Republic,SVK,2018,2023,0.8286344318197488,0.85231936,0.0237,2.86
Slovak Republic,SVK,2019,2024,0.8301202798655787,0.86387396,0.0338,4.07
Slovak Republic,SVK,2020,2025,0.8271355993442205,0.86629,0.0392,4.74
Slovak Republic,SVK,2021,2026,0.8213164352551803,0.8546389,0.0333,4.05
Slovenia,SVN,2017,2022,0.9117534203795598,0.92094946,0.0092,1.01
Slovenia,SVN,2018,2023,0.9173977515350552,0.914767,-0.0026,-0.28
Slovenia,SVN,2019,2024,0.917974430241853,0.9258136,0.0078,0.85
Slovenia,SVN,2020,2025,0.9128063369249088,0.9226751,0.0099,1.08
Slovenia,SVN,2021,2026,0.9188433452319122,0.92855954,0.0097,1.06
Sweden,SWE,2017,2022,0.9498903336812982,0.94916856,-0.0007,-0.07
Sweden,SWE,2018,2023,0.9511480424105672,0.94581324,-0.0053,-0.56
Sweden,SWE,2019,2024,0.951921028658965,0.9433417,-0.0086,-0.9
Sweden,SWE,2020,2025,0.9491783414341204,0.9500619,0.0009,0.09
Sweden,SWE,2021,2026,0.9578758156612024,0.9492208,-0.0087,-0.91
Eswatini,SWZ,2017,2022,0.6479827213010682,0.6678832,0.0199,3.07
Eswatini,SWZ,2018,2023,0.654308845883157,0.6652346,0.0109,1.67
Eswatini,SWZ,2019,2024,0.6589190111820528,0.6708518,0.0119,1.81
Eswatini,SWZ,2020,2025,0.6542980186830755,0.66401666,0.0097,1.48
Eswatini,SWZ,2021,2026,0.6522428605684681,0.6653577,0.0131,2.01
Seychelles,SYC,2017,2022,0.7787085997630673,0.80033875,0.0216,2.77
Seychelles,SYC,2018,2023,0.7746918574669067,0.7804557,0.0058,0.75
Seychelles,SYC,2019,2024,0.772581829706671,0.798917,0.0263,3.4
Seychelles,SYC,2020,2025,0.7751171145174132,0.8200844,0.045,5.81
Seychelles,SYC,2021,2026,0.7601812716532715,0.78213954,0.022,2.89
Syrian Arab Republic,SYR,2017,2022,0.5313878639757622,0.53094786,-0.0004,-0.08
Syrian Arab Republic,SYR,2018,2023,0.549006327768255,0.53716177,-0.0118,-2.15
Syrian Arab Republic,SYR,2019,2024,0.5657569766077778,0.5476945,-0.0181,-3.2
Syrian Arab Republic,SYR,2020,2025,0.5446668638725032,0.580079,0.0354,6.5
Syrian Arab Republic,SYR,2021,2026,0.5525207040297971,0.585163,0.0326,5.9
Chad,TCD,2017,2022,0.3676118294906521,0.40077582,0.0332,9.03
Chad,TCD,2018,2023,0.3727454308178091,0.40447214,0.0317,8.5
Chad,TCD,2019,2024,0.3740062287770978,0.40811774,0.0341,9.12
Chad,TCD,2020,2025,0.3732546127607885,0.4015607,0.0283,7.58
Chad,TCD,2021,2026,0.3768787550683813,0.40692273,0.03,7.96
Togo,TGO,2017,2022,0.5332051777651016,0.5664014,0.0332,6.23
Togo,TGO,2018,2023,0.5380600738717342,0.5676765,0.0296,5.5
Togo,TGO,2019,2024,0.5389795688800297,0.5724361,0.0335,6.22
Togo,TGO,2020,2025,0.5409867298718335,0.5730615,0.0321,5.93
Togo,TGO,2021,2026,0.5460869026479448,0.5702915,0.0242,4.43
Thailand,THA,2017,2022,0.8436064805269892,0.8688069,0.0252,2.99
Thailand,THA,2018,2023,0.8484449597283944,0.86709064,0.0186,2.19
Thailand,THA,2019,2024,0.8511330457398304,0.86910415,0.018,2.11
Thailand,THA,2020,2025,0.8484601230897102,0.86073166,0.0123,1.45
Thailand,THA,2021,2026,0.8501027317520146,0.8727148,0.0226,2.66
Tajikistan,TJK,2017,2022,0.6669416637600012,0.676683,0.0097,1.45
Tajikistan,TJK,2018,2023,0.6681331783986094,0.6769524,0.0088,1.32
Tajikistan,TJK,2019,2024,0.6708163760523657,0.68490386,0.0141,2.1
Tajikistan,TJK,2020,2025,0.6584488076016449,0.67101496,0.0126,1.91
Tajikistan,TJK,2021,2026,0.6657238204545323,0.6798306,0.0141,2.12
Tonga,TON,2017,2022,0.7773331981789994,0.77444327,-0.0029,-0.37
Tonga,TON,2018,2023,0.7804407426499393,0.7721555,-0.0083,-1.06
Tonga,TON,2019,2024,0.7819274296107115,0.77443784,-0.0075,-0.96
Tonga,TON,2020,2025,0.7823510551190603,0.7745337,-0.0078,-1.0
Tonga,TON,2021,2026,0.7822561320906894,0.77145964,-0.0108,-1.38
Trinidad and Tobago,TTO,2017,2022,0.786394956507316,0.80068237,0.0143,1.82
Trinidad and Tobago,TTO,2018,2023,0.7849258326498187,0.7968235,0.0119,1.52
Trinidad and Tobago,TTO,2019,2024,0.784938078305725,0.791966,0.007,0.89
Trinidad and Tobago,TTO,2020,2025,0.7794832713299834,0.7893429,0.0099,1.27
Trinidad and Tobago,TTO,2021,2026,0.7782065724039859,0.80309856,0.0249,3.2
Tunisia,TUN,2017,2022,0.7587890479217978,0.7599149,0.0011,0.14
Tunisia,TUN,2018,2023,0.7597624175427923,0.7621567,0.0024,0.32
Tunisia,TUN,2019,2024,0.7597327341332897,0.7608637,0.0011,0.14
Tunisia,TUN,2020,2025,0.7572453957558524,0.7629598,0.0057,0.75
Tunisia,TUN,2021,2026,0.7513666373531492,0.75495803,0.0036,0.48
Turkiye,TUR,2017,2022,0.8510320072093375,0.86275375,0.0117,1.37
Turkiye,TUR,2018,2023,0.8440591513221453,0.85590506,0.0118,1.4
Turkiye,TUR,2019,2024,0.8441760774648062,0.85713905,0.013,1.54
Turkiye,TUR,2020,2025,0.8361360498522005,0.8365427,0.0004,0.05
Turkiye,TUR,2021,2026,0.8373591081309296,0.8332463,-0.0041,-0.49
Tanzania,TZA,2017,2022,0.4538239976498162,0.46861485,0.0148,3.26
Tanzania,TZA,2018,2023,0.4642490300025543,0.49199477,0.0277,5.97
Tanzania,TZA,2019,2024,0.4763742337334979,0.5086878,0.0323,6.78
Tanzania,TZA,2020,2025,0.481758317614001,0.5170086,0.0353,7.33
Tanzania,TZA,2021,2026,0.4802883472016828,0.5183823,0.0381,7.93
Uganda,UGA,2017,2022,0.4363723669617655,0.45305094,0.0167,3.83
Uganda,UGA,2018,2023,0.4404366770826031,0.45489532,0.0145,3.29
Uganda,UGA,2019,2024,0.4445001161663573,0.45668417,0.0122,2.74
Uganda,UGA,2020,2025,0.4458452399221826,0.4631064,0.0173,3.88
Uganda,UGA,2021,2026,0.4476786803757487,0.46347743,0.0158,3.53
Ukraine,UKR,2017,2022,0.7506833519090249,0.7478421,-0.0028,-0.37
Ukraine,UKR,2018,2023,0.7549666457006907,0.7565766,0.0016,0.21
Ukraine,UKR,2019,2024,0.7630559521313257,0.7697698,0.0067,0.88
Ukraine,UKR,2020,2025,0.7611087536981337,0.7660033,0.0049,0.64
Ukraine,UKR,2021,2026,0.7633514984258891,0.7858518,0.0225,2.95
Uruguay,URY,2017,2022,0.888751014083172,0.89776844,0.009,1.01
Uruguay,URY,2018,2023,0.8884687290812598,0.9033011,0.0148,1.67
Uruguay,URY,2019,2024,0.88643979899935,0.9061461,0.0197,2.22
Uruguay,URY,2020,2025,0.8846225256990069,0.91199,0.0274,3.1
Uruguay,URY,2021,2026,0.8761152592224702,0.8990065,0.0229,2.61
United States,USA,2017,2022,0.901559679714025,0.92168915,0.0201,2.23
United States,USA,2018,2023,0.9048531408452332,0.92617476,0.0213,2.35
United States,USA,2019,2024,0.9068919653872572,0.931646,0.0248,2.73
United States,USA,2020,2025,0.8979409766431846,0.91549844,0.0176,1.96
United States,USA,2021,2026,0.8988469720921702,0.91314757,0.0143,1.59
Uzbekistan,UZB,2017,2022,0.7252896791516799,0.73936564,0.0141,1.94
Uzbekistan,UZB,2018,2023,0.7244380372317547,0.73220074,0.0078,1.08
Uzbekistan,UZB,2019,2024,0.7371726506286308,0.7377009,0.0005,0.07
Uzbekistan,UZB,2020,2025,0.7330902522107898,0.74243283,0.0093,1.27
Uzbekistan,UZB,2021,2026,0.739200376257361,0.7374921,-0.0017,-0.23
St. Vincent and the Grenadines,VCT,2017,2022,0.8205587089650089,0.7950094,-0.0255,-3.11
St. Vincent and the Grenadines,VCT,2018,2023,0.8181966789663492,0.80606246,-0.0121,-1.48
St. Vincent and the Grenadines,VCT,2019,2024,0.819497022501671,0.80687445,-0.0126,-1.54
St. Vincent and the Grenadines,VCT,2020,2025,0.8114282834132976,0.80383253,-0.0076,-0.94
St. Vincent and the Grenadines,VCT,2021,2026,0.8105971608989284,0.8127411,0.0021,0.26
"Venezuela, RB",VEN,2017,2022,0.7304756953349661,0.718409,-0.0121,-1.66
"Venezuela, RB",VEN,2018,2023,0.7298811593372649,0.719333,-0.0105,-1.44
"Venezuela, RB",VEN,2019,2024,0.7186845725658347,0.712226,-0.0065,-0.9
"Venezuela, RB",VEN,2020,2025,0.6969761363925286,0.7014677,0.0045,0.65
"Venezuela, RB",VEN,2021,2026,0.704228491624653,0.71009576,0.0059,0.84
Viet Nam,VNM,2017,2022,0.6356629976926956,0.6812203,0.0456,7.17
Viet Nam,VNM,2018,2023,0.6393259096203918,0.687266,0.0479,7.49
Viet Nam,VNM,2019,2024,0.6423625701872785,0.69320977,0.0508,7.91
Viet Nam,VNM,2020,2025,0.6487173532795439,0.6976397,0.0489,7.54
Viet Nam,VNM,2021,2026,0.6449076357425668,0.6892605,0.0444,6.88
Vanuatu,VUT,2017,2022,0.6093149641552983,0.6141113,0.0048,0.79
Vanuatu,VUT,2018,2023,0.6104545818921355,0.6128951,0.0024,0.39
Vanuatu,VUT,2019,2024,0.6111773084719858,0.61435497,0.0032,0.52
Vanuatu,VUT,2020,2025,0.6073384269029174,0.61685467,0.0095,1.56
Vanuatu,VUT,2021,2026,0.6061770830778505,0.61760956,0.0114,1.88
Samoa,WSM,2017,2022,0.747741115988768,0.75355273,0.0058,0.78
Samoa,WSM,2018,2023,0.747333383954051,0.7554242,0.0081,1.08
Samoa,WSM,2019,2024,0.7448563751922898,0.75051683,0.0057,0.77
Samoa,WSM,2020,2025,0.7446321523404572,0.7505274,0.0059,0.79
Samoa,WSM,2021,2026,0.7455669133331847,0.75328296,0.0077,1.03
"Yemen, Rep.",YEM,2017,2022,0.5331656212042063,0.5368144,0.0036,0.68
"Yemen, Rep.",YEM,2018,2023,0.518187164542582,0.53712493,0.0189,3.65
"Yemen, Rep.",YEM,2019,2024,0.5211491307774572,0.5377725,0.0166,3.19
"Yemen, Rep.",YEM,2020,2025,0.520549468901685,0.5372173,0.0167,3.21
"Yemen, Rep.",YEM,2021,2026,0.5186596254144026,0.53689957,0.0182,3.51
South Africa,ZAF,2017,2022,0.7754072067719112,0.78709096,0.0117,1.51
South Africa,ZAF,2018,2023,0.7651562958338309,0.7744241,0.0093,1.22
South Africa,ZAF,2019,2024,0.7645394888844114,0.777692,0.0132,1.73
South Africa,ZAF,2020,2025,0.7542709264884823,0.758798,0.0045,0.6
South Africa,ZAF,2021,2026,0.7477951818038849,0.76223636,0.0144,1.93
Zambia,ZMB,2017,2022,0.4305219637452658,0.47334746,0.0428,9.94
Zambia,ZMB,2018,2023,0.4326175079139936,0.47260982,0.04,9.25
Zambia,ZMB,2019,2024,0.4303270788882135,0.46989033,0.0396,9.2
Zambia,ZMB,2020,2025,0.4215660697534139,0.46704376,0.0455,10.79
Zambia,ZMB,2021,2026,0.4235587453315022,0.4665846,0.043,10.15
Zimbabwe,ZWE,2017,2022,0.5604243713138293,0.60645485,0.046,8.21
Zimbabwe,ZWE,2018,2023,0.547261807532368,0.59102726,0.0438,8.0
Zimbabwe,ZWE,2019,2024,0.5464620824453992,0.5776825,0.0312,5.71
Zimbabwe,ZWE,2020,2025,0.5463304434145614,0.5762783,0.0299,5.47
Zimbabwe,ZWE,2021,2026,0.5491817685294019,0.5679735,0.0188,3.42
